Kpi;From;To;Algorithm;NoOfValues;Result;Orig
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;9.858557586144688;6.717251631754705
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;356.0;31.874876506813408;6.717251631754705
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;9.503663505904738;6.397665730890466
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;329.0;33.57429286858975;6.397665730890466
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;2.7439893966768953;5.642964214214213
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;335.0;35.48788047138049;5.642964214214213
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;1.6961805555555556;7.230993441358025
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;337.0;36.63927356902359;7.230993441358025
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;12.017175925925926;7.866180555555556
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;342.0;46.139774062402736;7.866180555555556
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;2.330416666666667;5.496066261574074
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;293.0;46.9322716957153;5.496066261574074
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;14.8690625;6.215495756172839
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;355.0;27.449944025383136;6.215495756172839
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;5.364074074074074;3.4316203703703705
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;56.0;44.8857304526749;3.4316203703703705
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;6.4069784288043605;5.136023341049383
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;158.0;5.690771846064814;5.136023341049383
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;6.076257390264796;7.342561342592594
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;379.0;9.398041284609846;7.342561342592594
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;2.105486111111111;7.364873058542413
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;406.0;12.25030752422984;7.364873058542413
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;2.3168402777777777;5.2555920584045595
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;368.0;12.931134147970083;5.2555920584045595
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;6.854147096950132;6.507937210648149
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;456.0;16.05026937724015;6.507937210648149
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;8.470425346488927;7.760504535147393
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;407.0;14.424694297472074;7.760504535147393
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;5.377934720871399;7.088967637981118
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;499.0;12.99258939125295;7.088967637981118
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;1.7486226851851852;6.23749364560639
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;487.0;19.806180380190792;6.23749364560639
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;17.672553455861486;6.910598746612464
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;481.0;18.410094751934775;6.910598746612464
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;5.934141159240064;7.327874734365511
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;468.0;17.90678680881586;7.327874734365511
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;8.180743616299615;6.686968400086133
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;456.0;19.3909114362454;6.686968400086133
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;5.257255498503115;6.473844866071431
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;458.0;18.504358221476515;6.473844866071431
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;0.8092592592592592;6.717251631754705
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;494.0;20.400833579590234;6.717251631754705
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;6.986255591223416;6.397665730890466
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;468.0;22.623464558308296;6.397665730890466
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;13.80918347289743;5.642964214214213
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;479.0;18.372347972972978;5.642964214214213
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;1.6961805555555556;7.230993441358025
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;421.0;21.388121076585065;7.230993441358025
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;12.017175925925926;7.866180555555556
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;464.0;21.992181933842236;7.866180555555556
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;13.125;5.496066261574074
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;451.0;22.291703461857377;5.496066261574074
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;3.0863310185185187;6.215495756172839
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;481.0;22.55981573074874;6.215495756172839
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;1.4991666666666668;3.4316203703703705
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;72.0;46.251463068181806;3.4316203703703705
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;3.569212962962963;5.136023341049383
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;154.0;5.309483126218323;5.136023341049383
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;3.4066666666666667;7.342561342592594
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;355.0;7.477598887264461;7.342561342592594
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;2.105486111111111;7.364873058542413
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;374.0;8.313527979066022;7.364873058542413
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;8.744500965647774;5.2555920584045595
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;344.0;10.663672213880545;5.2555920584045595
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;0.6561805555555555;6.507937210648149
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;457.0;16.591464565527065;6.507937210648149
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;5.410596282588331;7.760504535147393
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;468.0;20.47417371175524;7.760504535147393
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;11.623173475936067;7.088967637981118
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;462.0;22.05125491273647;7.088967637981118
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;6.799021584563869;6.23749364560639
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;477.0;19.26066010546972;6.23749364560639
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;15.187066871370067;6.910598746612464
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;479.0;20.937559835779176;6.910598746612464
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;15.423973275381229;7.327874734365511
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;524.0;29.06988248910677;7.327874734365511
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;2.94244443100582;6.686968400086133
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;525.0;24.44138858430799;6.686968400086133
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;2.69981630737964;6.473844866071431
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;522.0;31.256611226212396;6.473844866071431
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;5.437436943832732;6.717251631754705
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;516.0;34.47412872942387;6.717251631754705
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;14.64231630600323;6.397665730890466
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;557.0;27.078837780214442;6.397665730890466
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;24.63693287037037;5.642964214214213
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;529.0;30.700384017412944;5.642964214214213
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;1.6961805555555556;7.230993441358025
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;495.0;34.83982213947039;7.230993441358025
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;12.017175925925926;7.866180555555556
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;513.0;30.52925451258841;7.866180555555556
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;13.125;5.496066261574074
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;510.0;35.33279741530631;5.496066261574074
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;3.0863310185185187;6.215495756172839
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;569.0;44.969110213529866;6.215495756172839
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;5.364074074074074;3.4316203703703705
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;82.0;66.22858989197532;3.4316203703703705
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;4.816790742336136;5.136023341049383
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;203.0;3.541207358674464;5.136023341049383
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;21.415953401279758;7.342561342592594
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;466.0;5.434148649293622;7.342561342592594
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;21.27757295018999;7.364873058542413
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;450.0;5.519122942386832;7.364873058542413
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;4.318477549380099;5.2555920584045595
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;452.0;7.266958564814817;5.2555920584045595
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;0.6561805555555555;6.507937210648149
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;503.0;8.231534148004595;6.507937210648149
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;13.823484620393458;7.760504535147393
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;532.0;6.727066770434226;7.760504535147393
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;4.691604987306102;7.088967637981118
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;526.0;11.196576425057872;7.088967637981118
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;12.18119591495838;6.23749364560639
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;510.0;11.830825032734754;6.23749364560639
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;5.280899068026681;6.910598746612464
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;550.0;15.956408118256043;6.910598746612464
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;0.7859259259259259;7.327874734365511
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;531.0;12.972060655676001;7.327874734365511
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;15.69515255407691;6.686968400086133
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;543.0;20.889875771604945;6.686968400086133
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;6.266653683717793;6.473844866071431
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;557.0;15.156637379227057;6.473844866071431
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;6.3377546770666635;6.717251631754705
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;542.0;18.139736519607837;6.717251631754705
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;6.076025034337249;6.397665730890466
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;557.0;21.838781983319198;6.397665730890466
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;10.258081462433037;5.642964214214213
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;596.0;16.466698542805105;5.642964214214213
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;5.94259649533611;7.230993441358025
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;499.0;18.02930482565898;7.230993441358025
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;12.017175925925926;7.866180555555556
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;533.0;14.943703217398065;7.866180555555556
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;2.330416666666667;5.496066261574074
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;544.0;15.325820023148145;5.496066261574074
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;3.0863310185185187;6.215495756172839
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;545.0;19.623391203703697;6.215495756172839
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;5.364074074074074;3.4316203703703705
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;81.0;15.682714565527066;3.4316203703703705
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;5.119665183417898;5.136023341049383
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;123.0;6.6514446271929835;5.136023341049383
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;11.344926489808056;7.342561342592594
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;306.0;10.271059865375243;7.342561342592594
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;9.102481490717144;7.364873058542413
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;332.0;12.024336243386237;7.364873058542413
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;6.834073070991855;5.2555920584045595
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;314.0;14.500986414241636;5.2555920584045595
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;7.411366923447553;6.507937210648149
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;375.0;16.418187041737177;6.507937210648149
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;3.3114312070960574;7.760504535147393
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;376.0;17.482532913773152;7.760504535147393
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;5.867278147349278;7.088967637981118
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;389.0;21.67852175245098;7.088967637981118
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;1.7486226851851852;6.23749364560639
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;414.0;25.644465947546532;6.23749364560639
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;18.958333333333332;6.910598746612464
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;429.0;20.034213781883306;6.910598746612464
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;8.789838478259457;7.327874734365511
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;409.0;23.275216973886327;7.327874734365511
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;1.8419865052384559;6.686968400086133
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;435.0;19.493005017177804;6.686968400086133
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;5.515782327842402;6.473844866071431
AvgLengthOfStay;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;472.0;32.592283520299134;6.473844866071431
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;14.616595132497828;6.717251631754705
AvgLengthOfStay;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;380.0;27.644805738304076;6.717251631754705
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;4.005289993672751;6.397665730890466
AvgLengthOfStay;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;410.0;26.712388237847225;6.397665730890466
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;0.6256597222222222;5.642964214214213
AvgLengthOfStay;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;451.0;27.86682025126787;5.642964214214213
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;1.6961805555555556;7.230993441358025
AvgLengthOfStay;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;392.0;33.66386811201448;7.230993441358025
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;12.017175925925926;7.866180555555556
AvgLengthOfStay;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;419.0;30.312357200950952;7.866180555555556
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;2.330416666666667;5.496066261574074
AvgLengthOfStay;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;407.0;36.477698688271616;5.496066261574074
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;14.8690625;6.215495756172839
AvgLengthOfStay;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;411.0;26.91273662551438;6.215495756172839
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;1.4991666666666668;3.4316203703703705
AvgLengthOfStay;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;82.0;31.239788580246913;3.4316203703703705
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;4.744194987275797;5.136023341049383
AvgLengthOfStay;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;130.0;5.4878153935185185;5.136023341049383
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;19.01332919581646;7.342561342592594
AvgLengthOfStay;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;267.0;6.621117555765994;7.342561342592594
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;6.9566440513825825;7.364873058542413
AvgLengthOfStay;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;296.0;10.441921036204743;7.364873058542413
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;7.189303378631323;5.2555920584045595
AvgLengthOfStay;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;266.0;8.133609927398988;5.2555920584045595
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;6.877936951285212;6.507937210648149
AvgLengthOfStay;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;347.0;12.352687885802473;6.507937210648149
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;16.743543822416306;7.760504535147393
AvgLengthOfStay;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;294.0;12.588163363503947;7.760504535147393
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;14.227182139212125;7.088967637981118
AvgLengthOfStay;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;352.0;17.172380039544745;7.088967637981118
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;1.7486226851851852;6.23749364560639
AvgLengthOfStay;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;299.0;13.86323653198654;6.23749364560639
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;17.330872195638626;6.910598746612464
AvgLengthOfStay;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;323.0;18.231200062421962;6.910598746612464
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;10.177158080776541;7.327874734365511
AvgLengthOfStay;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;342.0;16.425107697740106;7.327874734365511
AvgLengthOfStay;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;9.060749964049396;6.686968400086133
